,Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
3611,1992,Albertville,Biathlon,Biathlon,EUN,15km,W,Silver
3612,1992,Albertville,Biathlon,Biathlon,EUN,20km,M,Gold
3613,1992,Albertville,Biathlon,Biathlon,EUN,3x7.5km relay,W,Bronze
3614,1992,Albertville,Biathlon,Biathlon,EUN,4x7.5km relay,M,Silver
3615,1992,Albertville,Biathlon,Biathlon,EUN,7.5km,W,Bronze
3616,1992,Albertville,Biathlon,Biathlon,EUN,7.5km,W,Gold
3617,1992,Albertville,Ice Hockey,Ice Hockey,EUN,ice hockey,M,Gold
3618,1992,Albertville,Skating,Figure skating,EUN,ice dancing,X,Bronze
3619,1992,Albertville,Skating,Figure skating,EUN,ice dancing,X,Gold
3620,1992,Albertville,Skating,Figure skating,EUN,individual,M,Gold
3621,1992,Albertville,Skating,Figure skating,EUN,pairs,X,Gold
3622,1992,Albertville,Skating,Figure skating,EUN,pairs,X,Silver
3623,1992,Albertville,Skating,Short Track S.,EUN,3000m relay,W,Bronze
3624,1992,Albertville,Skiing,Cross Country S,EUN,15km mass start,W,Bronze
3625,1992,Albertville,Skiing,Cross Country S,EUN,15km mass start,W,Gold
3626,1992,Albertville,Skiing,Cross Country S,EUN,30km,W,Bronze
3627,1992,Albertville,Skiing,Cross Country S,EUN,30km,W,Silver
3628,1992,Albertville,Skiing,Cross Country S,EUN,4x5km relay,W,Gold
3629,1992,Albertville,Skiing,Cross Country S,EUN,5km,W,Bronze
3630,1992,Albertville,Skiing,Cross Country S,EUN,5km,W,Silver
3631,1992,Albertville,Skiing,Cross Country S,EUN,Combined 5km + 10km pursuit,W,Bronze
3632,1992,Albertville,Skiing,Cross Country S,EUN,Combined 5km + 10km pursuit,W,Gold
3633,1992,Albertville,Skiing,Freestyle Ski.,EUN,moguls,W,Silver
3634,1992,Albertville,Biathlon,Biathlon,FIN,10km,M,Bronze
3635,1992,Albertville,Skiing,Cross Country S,FIN,15km mass start,W,Silver
3636,1992,Albertville,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
3637,1992,Albertville,Skiing,Cross Country S,FIN,5km,W,Gold
3638,1992,Albertville,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold
3639,1992,Albertville,Skiing,Ski Jumping,FIN,K120 team (90m),M,Gold
3640,1992,Albertville,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze
3641,1992,Albertville,Biathlon,Biathlon,FRA,3x7.5km relay,W,Gold
3642,1992,Albertville,Skating,Figure skating,FRA,ice dancing,X,Silver
3643,1992,Albertville,Skiing,Alpine Skiing,FRA,alpine combined,W,Bronze
3644,1992,Albertville,Skiing,Alpine Skiing,FRA,downhill,M,Silver
3645,1992,Albertville,Skiing,Alpine Skiing,FRA,super-G,W,Silver
3646,1992,Albertville,Skiing,Freestyle Ski.,FRA,moguls,M,Gold
3647,1992,Albertville,Skiing,Freestyle Ski.,FRA,moguls,M,Silver
3648,1992,Albertville,Skiing,Nordic Combined,FRA,individual,M,Gold
3649,1992,Albertville,Skiing,Nordic Combined,FRA,individual,M,Silver
3650,1992,Albertville,Biathlon,Biathlon,GER,10km,M,Gold
3651,1992,Albertville,Biathlon,Biathlon,GER,10km,M,Silver
3652,1992,Albertville,Biathlon,Biathlon,GER,15km,W,Gold
3653,1992,Albertville,Biathlon,Biathlon,GER,20km,M,Silver
3654,1992,Albertville,Biathlon,Biathlon,GER,3x7.5km relay,W,Silver
3655,1992,Albertville,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold
3656,1992,Albertville,Biathlon,Biathlon,GER,7.5km,W,Silver
3657,1992,Albertville,Bobsleigh,Bobsleigh,GER,four-man,M,Silver
3658,1992,Albertville,Bobsleigh,Bobsleigh,GER,two-man,M,Bronze
3659,1992,Albertville,Bobsleigh,Bobsleigh,GER,two-man,M,Silver
3660,1992,Albertville,Luge,Luge,GER,doubles,X,Gold
3661,1992,Albertville,Luge,Luge,GER,doubles,X,Silver
3662,1992,Albertville,Luge,Luge,GER,singles,M,Gold
3663,1992,Albertville,Luge,Luge,GER,singles,W,Bronze
3664,1992,Albertville,Skating,Speed skating,GER,1000m,M,Gold
3665,1992,Albertville,Skating,Speed skating,GER,1000m,W,Bronze
3666,1992,Albertville,Skating,Speed skating,GER,1500m,W,Gold
3667,1992,Albertville,Skating,Speed skating,GER,1500m,W,Silver
3668,1992,Albertville,Skating,Speed skating,GER,3000m,W,Gold
3669,1992,Albertville,Skating,Speed skating,GER,3000m,W,Silver
3670,1992,Albertville,Skating,Speed skating,GER,5000m,W,Bronze
3671,1992,Albertville,Skating,Speed skating,GER,5000m,W,Gold
3672,1992,Albertville,Skating,Speed skating,GER,5000m,W,Silver
3673,1992,Albertville,Skating,Speed skating,GER,500m,M,Gold
